"Area_km2","E_km","N_km"
76.868058752,645.447014938245,3956.17233692508
179.032142372,756.472842877251,3794.18341104662
0,298.67453297271,5362.06418559082
246.980902988,381.243267541262,4641.75852750027
178.770397564,412.016002202424,5085.81668077011
76,378.531816218054,4955.54322418879
137.349314216,427.513111248311,4342.05535792577
108.8550701,436.909025192945,4278.57242832751
184.143393736,491.677934009429,4217.18453916463
90.002446624,432.097476093744,4327.8326397026
165.002879112,702.407651027716,3840.07193113354
188,454.083674878982,4269.26880092256
133.150767516,396.900228697955,4869.53411147807
115.454423284,378.682134259197,5252.02786885475
148.387223896,410.846554810158,5077.32548956712
161.74408686,752.656697651007,3809.58090112973
95.764672748,350.133463340384,4851.61516183486
124,354.616641707796,5304.99597524804
120,375.955475815654,4991.99576511705
84,379.395826784424,5178.07936555572
164,383.674336713008,5009.93485659779
108,471.002572447907,4215.24213336316
272.089401976,537.678750541696,4117.45660707641
